"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD020","PD030","PD050","PD060","PD070","PD080","PD090","PW010","PW020","PW030","PW040","PW050","PW060","PW070","PW080","PW090","PW100","PW110","PW120","PW130","PW140","PW150","PW160","PW170","PW180","PW190","PW200","PW210","PW220","PX010","PX020","PX030","PX040","PX050","PX200"
"2013","LU",263133,54.4350132625995,"NA","1","2013","16","1",1963,"1","2","3","LU","2","NA","4","3","2","1","NA","NA","3","0 - 1","50","NA","r-u","NA","13","NA","2","2","NA","NA","26","1","2","1","2","NA","2","NA",0,1,28775,0,0,7180,1,600,1998,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","8","NA","8","7","4","4","3","NA","1","NA","8","5","99","6","8","8","1","1","5","6","NA","2","1",49,26313,"1","2","201.9235632"
"2013","LU",263141,54.4350132625995,"NA","1","2013","9","3",1964,"2","5","1","LU","2","NA","1","1","1","NA","2","NA","3","9","NA","NA","o","NA","NA","1","2","2","NA","NA","15","4","2","3","2","NA","2","NA",0,1,27755,0,0,5954,1,1500,0,0,0,0,0,0,0,0,1,"2","1","1","3","1","1","NA","8","8","0","9","4","5","3","NA","2","9","10","7","3","0","8","NA","1","1","7","NA","10","1","1",48,26314,"1","2","86.76225606"
"2013","LU",263142,54.4350132625995,"NA","2","2013","28","4",1990,"1","2","1","EU","2","NA","1","1","1","NA","1","NA","3","9","20","NA","b-e","NA","NA","1","2","2","2","NA","17","1","2","3","2","NA","2","NA",0,2,14485,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","NA","NA","99","6","NA","1","3","3","5","3","NA","NA","6","6","NA","6","9","1","NA","5","10","10","NA","1",22,26314,"1","4","NA"
"2013","LU",263143,54.4350132625995,"NA","1","2013","10","3",1993,"1","1","1","LU","2","NA","2","6","2","NA","2","NA","3",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","17","2","2","3","2","NA","2","NA",0,1,0,0,0,530,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","9","7","NA","NA","2","1","NA","3","NA","NA","10","NA","6","3","9","1","NA","NA","NA","NA","2","1",19,26314,"1","7","237.5866147"
"2013","LU",263171,54.4350132625995,"NA","1","2013","20","2",1967,"1","1","1","LU","2","NA","3","1","1","NA","NA","NA","1","5","44","NA","q","NA","13","1","1","2","NA","NA","24","2","2","3","2","NA","2","NA",0,1,104453,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","NA","NA","NA","8","9","2","4","NA","5","2","NA","5","8","7","NA","8","8","NA","1","NA","NA","8","1","1",45,26317,"1","7","NA"
"2013","LU",263271,54.4350132625995,"NA","2","2013","22","3",1965,"2","2","1","LU","2","NA","3","2","1","1","NA","NA","3","2","40","NA","p","NA","11","1","2","2","1","NA","25","2","2","2","2","NA","2","NA",0,2,44146,0,0,1329,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","8","8","10","10","5","3","4","5","1","NA","NA","10","7","NA","7","8","1","1","7","10","8","1","1",47,26327,"1","7","146.173708"
"2013","LU",263272,54.4350132625995,"NA","1","2013","14","2",1965,"1","2","1","LU","2","NA","1","1","2","NA","NA","NA","3","7","NA","NA","b-e","NA","13","1","2","NA","NA","NA","15","3","2","3","2","NA","2","NA",0,1,49703,0,0,2311,1,1500,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","9","7","9","1","4","3","1","2","10","NA","NA","8","9","7","NA","1","1","8","7","7","2","1",47,26327,"1","3","NA"
"2013","LU",263273,54.4350132625995,"NA","3","2013","17","1",1992,"2","1","3","LU","2","NA","2","1","1","NA","NA","NA","3","5","40","NA","q","6","NA","1","2","2","NA","NA","12","1","1","3","2","NA","2","NA",0,1,28771,0,0,9259,2,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","9","NA","8","8","4","5","1","5","NA","NA","NA","10","5","NA","NA","10","NA","2","1","9","9","1","1",20,26327,"1","7","53.99428393"
"2013","LU",263431,54.4350132625995,"NA","3","2013","13","3",1966,"2","2","1","EU","2","NA","1","1","2","NA","NA","NA","3","9","40","NA","l-n","NA","NA","1","2","2","1","NA","15","1","2","3","2","NA","2","NA",0,1,45872,0,0,12876,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","10","7","4","1","4","4","5","2","NA","NA","6","7","NA","5","9","1","1","NA","8","8","1","1",46,26343,"1","2","NA"
"2013","LU",263432,54.4350132625995,"NA","2","2013","11","4",1968,"1","1","1","LU","2","NA","5","1","2","NA","NA","NA","1","3","50","2","b-e","NA","2","1","2","NA","NA","NA","23","2","2","3","2","NA","2","NA",0,1,82850,5977,5977,6599,1,0,0,0,0,0,0,0,0,0,1,"2","1","2","2","1","3","NA","7","5","8","10","4","NA","NA","4","1","6","10","6","7","6","6","NA","1","1","5","7","NA","1","1",44,26343,"1","2","174.6008227"
"2013","LU",263433,54.4350132625995,"NA","2","2013","12","1",1972,"2","2","1","EU","2","NA","1","2","1","NA","NA","NA","3","9","40","NA","r-u","NA","NA","1","2","NA","NA","NA","15","2","1","2","2","NA","2","NA",0,1,35946,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","3","1","1","1","1","NA","8","8","9","NA","3","NA","3","3","2","8","7","8","7","4","3","7","2","NA","NA","NA","8","NA","1",40,26343,"1","2","47.1852501"
"2013","LU",263461,54.4350132625995,"NA","2","2013","14","4",1985,"1","1","3","LU","2","NA","5","2","1","1","NA","NA","3","2","30","NA","p","NA","13","1","2","2","NA","NA","NA","1","2","3","2","NA","2","NA",0,1,50214,0,0,1862,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA","9","7","7","8","2","3","1","5","2","NA","NA","9","0","NA","NA","NA","1","1","8","9","7","2","1",27,26346,"1","7","56.95928886"
"2013","LU",263462,54.4350132625995,"NA","2","2013","11","2",1986,"2","1","3","LU","2","NA","5","4","2","NA","2","1","3","2","40","NA","q","NA","12","1","2","2","NA","NA","15","2","1","3","2","NA","2","NA",0,1,0,0,0,0,1,2160,36670,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA","8","8","6","5","NA","1","NA","NA","1","NA","NA","8","3","99","8","10","1","2","NA","7","9","1","1",26,26346,"1","2","NA"
"2013","LU",263581,54.4350132625995,"NA","1","2013","6","2",1961,"2","2","1","LU","2","2","1","10","NA","1","2","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","2","2","3","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA","7","NA","8","NA","NA","3","2","NA","NA","NA","NA","6","0","8","7","NA","NA","NA","NA","5","NA","1","1",51,26358,"1","7","48.8965894"
"2013","LU",263582,54.4350132625995,"NA","1","2013","12","1",1987,"1","2","3","LU","2","NA","1","1","1","1","2","NA","3","8","50","NA","b-e","NA","13","1","2","2","NA","NA","14","1","2","2","2","NA","2","NA",0,1,61537,0,0,1240,1,0,0,0,0,0,0,0,0,0,1,"1","1","3","1","3","1","NA","10","6","6","NA","3","5","NA","4","NA","NA","7","9","6","0","8","NA","2","1","5","6","7","3","1",25,26358,"1","3","102.6166354"
"2013","LU",263583,54.4350132625995,"NA","1","2013","10","4",1992,"1","1","1","LU","2","3","2","6","NA","2","2","NA","NA",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","25","2","1","3","2","NA","2","NA",0,1,0,0,0,8051,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA","NA","4","5","NA","4","5","NA","3","2","NA","NA","8","5","0","7","5","1","1","NA","10","6","4","1",20,26358,"1","6","59.56916847"
"2013","LU",263881,54.4350132625995,"NA","2","2013","15","1",1932,"1","4","3","LU","2","NA","1","7","1","NA","NA","NA","3","9","NA","NA","NA","6","13","NA","1","NA","NA","NA","22","2","2","3","2","NA","1","NA",0,1,0,0,0,2553,1,0,0,0,0,35039,0,0,0,0,1,"1","1","1","3","3","1","NA","8","10","8","8","1","NA","4","4","3","NA","NA","10","5","5","10","8","1","1","5","10","8","2","1",80,26388,"1","2","NA"
"2013","LU",263882,54.4350132625995,"NA","1","2013","12","4",1932,"2","4","3","EU","2","5","1","7","1","1","2","NA","3","9","40","NA","NA","NA","NA","1","2","NA","7","3","16","3","2","2","2","NA","2","NA",0,1,0,0,0,9323,1,0,0,0,0,21964,0,0,0,0,1,"1","1","1","1","1","1","NA","5","10","5","5","3","NA","3","5","2","5","8","5","1","99","5","0","NA","2","7","9","8","1","1",80,26388,"1","2","63.06953648"
"2013","LU",263883,54.4350132625995,"NA","2","2013","20","1",1957,"1","5","3","LU","2","5","1","5","1","NA","NA","NA","1","8","NA","NA","NA","NA","NA","1","1","2","1","NA","16","2","1","3","2","5","2","NA",0,1,34773,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","3","1","NA","8","10","8","5","2","4","3","5","4","NA","NA","10","NA","3","3","NA","1","NA","7","7","10","2","1",55,26388,"1","2","17.2872665"
"2013","LU",263891,54.4350132625995,"NA","2","2013","40","2",1959,"1","2","3","LU","2","NA","5","1","1","NA","NA","NA","3","2","40","NA","NA","NA","13","1","1","1","NA","NA","24","1","2","3","2","NA","2","NA",1100,1,246393,0,0,2485,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","3","NA","8","7","NA","7","1","NA","NA","5","3","6","8","NA","7","NA","NA","7","NA","1","6","8","8","NA","1",53,26389,"1","2","51.10934641"
"2013","LU",263892,54.4350132625995,"NA","3","2013","6","2",1961,"2","2","3","EU","2","5","5","2","2","NA","NA","NA","3","0 - 1","35","NA","g","NA","NA","1","2","2","NA","NA","18","1","2","2","2","NA","2","NA",0,1,5894,0,0,0,1,1500,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","NA","8","9","6","10","4","5","4","4","1","NA","8","NA","5","NA","99","10","1","NA","5","9","5","NA","1",51,26389,"1","2","88.95244019"
"2013","LU",263893,54.4350132625995,"NA","1","2013","16","3",1991,"2","1","1","LU","2","NA","3","6","2","NA","NA","NA","3",,"NA","NA","NA","NA","NA","NA","2","1","NA","NA","16","2","2","3","2","NA","2","NA",0,1,0,0,0,13678,1,0,0,0,0,0,0,0,0,9931,1,"1","1","1","1","1","1","NA","5","6","NA","NA","4","4","3","NA","NA","NA","9","4","NA","2","NA","9","NA","1","7","7","NA","3","1",21,26389,"1","3","65.83912461"
"2013","LU",263911,54.4350132625995,"NA","2","2013","14","4",1938,"1","2","1","LU","2","NA","1","10","NA","1","2","NA","1",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","19","1","2","3","2","NA","2","NA",0,1,0,0,0,4180,1,0,0,0,0,2298,0,0,0,0,1,"1","1","1","1","1","2","NA","10","7","NA","NA","5","NA","NA","NA","NA","NA","NA","NA","99","NA","3","9","1","1","NA","NA","7","1","1",74,26391,"1","7","144.4882592"
"2013","LU",263912,54.4350132625995,"NA","2","2013","8","3",1941,"2","2","1","LU","2","NA","3","10","1","1","NA","NA","3","2","NA","NA","NA","NA","NA","1","1","2","NA","NA","22","2","2","3","2","NA","2","NA",0,1,0,0,0,2413,1,0,0,0,0,43918,0,0,0,0,1,"1","1","1","3","1","1","NA","7","8","6","8","4","3","2","5","NA","8","NA","5","7","5","8","8","1","1","6","7","NA","NA","1",71,26391,"1","7","173.2017201"
"2013","LU",263913,54.4350132625995,"NA","2","2013","16","2",1989,"1","1","1","LU","1","NA","5","6","NA","2","2","NA","3",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1","2","3","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","NA","NA","8","9","8","NA","NA","NA","NA","3","NA","NA","10","8","99","10","NA","1","NA","0","10","NA","4","1",23,26391,"1","7","NA"
"2013","LU",264141,54.4350132625995,"NA","2","2013","16","3",1966,"1","2","2","LU","2","NA","3","1","2","NA","NA","NA","3","3","40","NA","f","NA","13","1","2","2","NA","NA","24","1","2","3","2","NA","2","NA",6076,1,56923,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","9","7","7","4","5","5","5","NA","NA","6","10","3","NA","5","NA","1","1","7","NA","10","3","1",46,26414,"1","2","92.30173237"
"2013","LU",264142,54.4350132625995,"NA","1","2013","19","4",1970,"2","2","1","EU","2","NA","2","1","1","NA","NA","NA","3","4","45","NA","g","NA","NA","1","2","NA","NA","NA","22","2","2","3","2","NA","2","NA",0,1,72048,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","10","8","8","2","4","2","NA","4","8","NA","9","7","5","99","7","1","1","8","7","8","NA","1",42,26414,"1","7","NA"
"2013","LU",264261,54.4350132625995,"NA","1","2013","16","3",1983,"2","1","1","LU","2","NA","5","1","2","1","NA","NA","3","3","40","NA","o","NA","13","NA","1","2","NA","NA","18","2","2","3","2","NA","2","NA",0,2,25039,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","1","1","3","NA","8","10","6","NA","4","4","2","3","2","NA","NA","8","4","5","9","NA","NA","1","7","8","8","4","1",29,26426,"1","2","NA"
"2013","LU",264263,54.4350132625995,"NA","1","2013","16","1",1981,"1","2","3","EU","2","NA","3","1","2","1","NA","NA","3","7","40","NA","b-e","NA","12","1","1","2","NA","NA","21","2","2","3","2","NA","2","NA",0,2,75037,6089,6089,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","3","1","NA","8","8","9","NA","3","5","2","5","NA","9","NA","8","NA","7","NA","NA","1","1","6","NA","8","4","1",31,26426,"1","2","NA"
"2013","LU",264381,54.4350132625995,"NA","3","2013","18","4",1968,"1","1","1","Other","2","NA","5","1","1","NA","NA","NA","3","2","NA","NA","j","NA","13","1","2","2","NA","NA","28","3","1","3","2","NA","2","NA",0,2,67977,0,0,3042,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","2","1","NA","8","8","8","5","3","4","NA","4","NA","5","7","NA","7","8","7","9","1","1","8","8","9","NA","1",44,26438,"1","6","376.6468576"
"2013","LU",264382,54.4350132625995,"NA","1","2013","10","4",1968,"2","2","2","EU","2","NA","5","1","1","1","NA","NA","3","5","20","NA","l-n","NA","11","1","NA","2","NA","NA","15","3","1","3","2","NA","2","NA",1100,2,31638,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","9","8","4","NA","3","5","NA","4","2","10","NA","9","NA","7","99","8","1","2","5","NA","7","1","1",44,26438,"1","3","31.38231691"
"2013","LU",264383,54.4350132625995,"NA","3","2013","14","2",1991,"1","1","1","LU","2","NA","2","2","1","2","NA","NA","3","5","40","NA","p","NA","12","1","2","2","NA","NA","9","2","2","3","1","NA","2","NA",0,1,3137,0,0,4687,1,0,0,0,2653,0,0,0,0,0,1,"1","1","1","1","3","1","NA","6","8","7","5","5","NA","NA","NA","3","NA","6","NA","NA","NA","8","8","1","1","1","8","NA","1","1",21,26438,"1","7","52.8086627"
"2013","LU",264411,54.4350132625995,"NA","3","2013","8","1",1973,"2","2","3","EU","2","NA","5","1","2","1","NA","NA","3","2","NA","NA","j","NA","13","1","2","2","NA","NA","18","2","2","2","2","NA","2","NA",0,1,52587,0,0,6988,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA","5","7","8","10","2","5","NA","5","2","NA","NA","8","4","2","8","10","NA","1","8","8","7","1","1",39,26441,"1","7","24.32809997"
"2013","LU",264412,54.4350132625995,"NA","2","2013","6","3",1978,"1","2","3","EU","2","NA","3","1","1","NA","NA","NA","3","7","42","NA","f","NA","6","1","2","2","NA","NA","23","3","2","3","2","NA","2","NA",0,1,53448,3816,3816,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","3","1","NA","8","8","7","7","4","NA","NA","3","1","NA","NA","9","99","NA","NA","8","1","1","8","8","9","1","1",34,26441,"1","2","103.0363421"
"2013","LU",264451,54.4350132625995,"NA","1","2013","9","3",1969,"1","1","3","EU","2","NA","1","1","1","NA","NA","NA","3","7","20","NA","f","3","NA","NA","2","2","NA","NA","18","3","2","3","2","NA","2","NA",0,2,25764,0,0,9111,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","8","9","8","9","4","4","3","4","2","5","6","7","NA","NA","5","NA","1","2","5","8","8","4","1",43,26445,"1","7","67.24276354"
"2013","LU",264452,54.4350132625995,"NA","1","2013","13","4",1971,"2","1","1","LU","2","NA","5","1","1","1","2","NA","3","3","40","NA","o","NA","4","1","1","2","NA","NA","14","3","1","3","2","NA","2","NA",0,2,42083,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","3","NA","9","NA","NA","8","3","NA","2","4","2","7","NA","10","7","99","5","5","1","NA","3","1","2","2","1",41,26445,"1","7","NA"
"2013","LU",264453,54.4350132625995,"NA","2","2013","24","4",1995,"1","1","1","LU","1","3","1","6","2","2","NA","NA","NA",,"NA","NA","NA","NA","NA","1","NA","2","NA","NA","21","2","1","2","2","NA","2","NA",0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","3","1","NA","10","9","NA","10","4","3","2","3","3","NA","NA","NA","NA","NA","7","10","NA","NA","4","7","NA","NA","1",17,26445,"1","2","NA"
"2013","LU",264481,54.4350132625995,"NA","2","2013","16","2",1949,"2","2","3","LU","2","NA","5","7","1","NA","1","NA","3","4","NA","NA","NA","NA","5","1","2","NA","NA","NA","20","1","2","3","2","NA","2","NA",0,1,0,0,0,2109,1,0,0,0,0,44452,0,0,0,0,1,"1","1","1","1","1","1","NA","8","NA","NA","10","NA","NA","5","3","3","NA","NA","8","5","6","6","7","1","1","4","7","10","NA","1",63,26448,"1","2","37.25862087"
"2013","LU",264482,54.4350132625995,"NA","3","2013","15","2",1947,"1","2","1","LU","2","NA","1","7","1","1","2","NA","3",,"NA","NA","NA","NA","13","1","2","2","NA","NA","19","2","2","3","2","NA","2","NA",0,1,0,0,0,6974,1,0,0,0,0,35231,0,0,0,0,1,"1","1","1","1","2","1","NA","8","NA","4","10","NA","3","2","5","2","7","NA","10","99","2","5","NA","1","NA","NA","99","5","2","1",65,26448,"1","5","42.17062359"
"2013","LU",264483,54.4350132625995,"NA","2","2013","18","3",1986,"2","2","3","Other","1","NA","1","10","NA","1","2","NA","3","9","4","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","3","1","3","2","NA","2","NA",0,1,0,0,0,0,1,2100,0,0,0,0,0,0,0,0,1,"2","1","1","3","1","1","NA","7","9","9","5","NA","NA","4","4","2","NA","NA","NA","NA","99","NA","10","NA","NA","5","NA","NA","NA","1",26,26448,"1","2","NA"
"2013","LU",264511,54.4350132625995,"NA","1","2013","25","4",1952,"1","1","3","LU","2","NA","4","7","1","NA","NA","NA","2","7","NA","NA","NA","4","13","1","1","2","NA","NA","24","1","2","3","2","NA","2","NA",0,1,0,0,0,1285,1,1500,0,0,124289,0,0,0,0,0,1,"1","1","1","1","1","1","NA","8","10","7","7","3","NA","3","3","NA","NA","9","8","NA","5","6","9","1","1","5","8","9","1","1",60,26451,"1","2","42.04171144"
"2013","LU",264512,54.4350132625995,"NA","1","2013","19","1",1956,"2","2","1","LU","2","NA","5","3","2","1","2","NA","3","3","NA","NA","q","NA","NA","1","2","NA","NA","NA","15","1","2","2","2","NA","2","NA",0,1,0,0,0,0,1,0,-14192,0,0,0,0,0,0,0,1,"1","1","1","3","1","3","NA","10","8","NA","NA","NA","5","1","NA","NA","NA","9","NA","NA","NA","NA","10","1","1","NA","8","NA","NA","1",56,26451,"1","6","79.18993477"
"2013","LU",264513,54.4350132625995,"NA","2","2013","14","4",1989,"2","1","1","LU","2","NA","5","1","1","NA","2","NA","3","3","NA","NA","k","NA","1","NA","2","NA","NA","NA","22","2","2","3","2","NA","2","NA",0,1,4521,0,0,2718,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA","10","8","NA","NA","3","3","NA","NA","NA","6","9","NA","6","NA","6","10","NA","1","8","8","NA","NA","1",23,26451,"1","2","174.7656112"
"2013","LU",264541,54.4350132625995,"NA","2","2013","21","1",1978,"2","1","3","LU","2","NA","2","1","1","NA","NA","NA","3","5","NA","NA","q","NA","NA","1","2","NA","NA","NA","24","3","1","3","2","NA","2","NA",0,1,40774,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","3","1","2","1","NA","8","7","8","7","4","5","2","4","2","NA","NA","10","0","5","99","8","NA","1","NA","10","10","2","1",34,26454,"1","2","42.64247549"
"2013","LU",264542,54.4350132625995,"NA","2","2013","13","4",1979,"1","1","1","LU","2","NA","3","1","1","NA","NA","NA","3","8","17","NA","b-e","NA","13","NA","1","2","NA","NA","25","2","2","3","2","NA","2","5",0,1,84138,0,0,0,1,1680,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","NA","7","4","7","9","NA","4","2","NA","2","NA","NA","8","4","NA","NA","7","1","1","7","8","8","3","1",33,26454,"1","6","NA"
"2013","LU",264771,54.4350132625995,"NA","3","2013","6","3",1976,"1","2","3","LU","2","NA","5","1","1","NA","NA","NA","1","3","45","NA","h","NA","NA","1","1","2","NA","NA","19","2","2","3","2","NA","2","NA",2760,2,72190,0,0,5412,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","8","9","NA","8","4","2","NA","5","2","NA","6","8","8","10","5","10","NA","1","9","10","7","3","1",36,26477,"1","2","NA"
"2013","LU",264772,54.4350132625995,"NA","2","2013","38","1",1978,"2","2","1","EU","2","NA","5","2","2","NA","NA","NA","3","4","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","19","2","1","3","2","NA","2","NA",0,1,6308,0,0,3738,1,0,0,0,0,0,0,0,0,0,1,"1","1","3","3","2","1","NA","2","8","5","5","NA","5","NA","5","NA","NA","NA","5","1","0","99","9","1","NA","NA","NA","10","2","1",34,26477,"1","2","460.982479"
"2013","LU",264791,54.4350132625995,"NA","3","2013","16","1",1957,"2","2","1","LU","2","NA","1","10","2","NA","NA","NA","3","4","NA","NA","NA","NA","NA","1","2","2","NA","NA","17","2","1","2","2","NA","2","NA",0,2,0,0,0,0,1,1200,0,0,0,0,33056,0,0,0,1,"1","1","1","3","2","3","NA","8","10","6","9","3","NA","3","5","2","7","NA","7","NA","2","NA","8","1","1","7","9","NA","1","1",55,26479,"1","7","NA"
"2013","LU",264792,54.4350132625995,"NA","4","2013","9","1",1965,"1","2","1","LU","2","NA","3","1","1","NA","NA","NA","3","7","46","NA","g","NA","6","1","2","2","NA","NA","15","2","2","3","2","NA","2","NA",0,1,147473,0,0,9259,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","2","3","NA","9","NA","9","8","NA","5","NA","5","3","8","10","8","NA","7","7","9","1","1","5","NA","9","2","1",47,26479,"1","2","57.5524856"
"2013","LU",264793,54.4350132625995,"NA","2","2013","17","3",1983,"2","2","1","EU","2","NA","5","1","2","NA","NA","NA","3","2","NA","NA","p","NA","6","1","2","2","NA","NA","15","2","2","3","2","NA","2","NA",0,1,12503,0,0,3565,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","3","NA","8","NA","6","7","2","NA","NA","NA","5","NA","NA","NA","NA","99","NA","9","1","1","6","NA","10","NA","1",29,26479,"1","6","76.06211854"
"2013","LU",264801,54.4350132625995,"NA","2","2013","8","3",1967,"2","2","3","LU","2","NA","2","2","2","1","NA","NA","3","4","NA","NA","k","NA","NA","2","2","2","NA","NA","15","3","2","3","2","NA","2","NA",0,1,11385,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","8","5","7","3","3","3","4","4","9","NA","7","NA","3","99","7","NA","1","9","7","NA","2","1",45,26480,"1","7","37.98985039"
"2013","LU",264802,54.4350132625995,"NA","4","2013","19","2",1968,"1","2","1","LU","2","NA","5","2","1","1","NA","NA","3","2","NA","NA","p","6","NA","1","1","NA","NA","NA","26","2","2","2","2","7","1","NA",0,1,34478,0,0,8793,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA","7","9","5","NA","1","5","NA","4","2","NA","7","8","1","NA","8","8","1","1","7","6","8","NA","1",44,26480,"1","2","245.3442673"
"2013","LU",264803,54.4350132625995,"NA","2","2013","46","4",1940,"2","4","3","LU","2","NA","1","7","2","1","NA","NA","3","9","40","NA","NA","NA","NA","1","2","1","NA","NA","20","2","2","3","2","NA","2","NA",0,1,0,0,0,2109,1,0,0,0,0,57625,0,0,0,0,1,"1","1","1","1","1","1","NA","5","9","6","9","3","3","1","5","3","NA","2","7","NA","7","NA","8","1","1","8","10","NA","2","1",72,26480,"1","7","NA"
"2013","LU",264831,54.4350132625995,"NA","3","2013","16","1",1955,"1","5","1","LU","2","NA","6","3","1","NA","NA","NA","3","2","40","NA","l-n","NA","13","1","2","2","NA","NA","20","2","2","3","2","NA","2","NA",0,1,0,0,0,2360,1,0,145586,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","7","NA","8","NA","NA","4","2","4","2","8","7","4","5","NA","4","10","NA","2","5","5","9","2","1",57,26483,"1","2","20.39472983"
"2013","LU",264832,54.4350132625995,"NA","2","2013","50","2",1961,"2","2","2","LU","2","NA","3","1","1","1","NA","NA","3","5","NA","NA","r-u","NA","13","1","2","NA","NA","NA","14","1","1","3","2","NA","2","NA",0,1,40948,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA","10","NA","4","6","3","2","NA","5","5","7","NA","10","9","2","NA","9","1","1","7","9","9","2","1",51,26483,"1","6","47.27331336"
"2013","LU",264881,54.4350132625995,"NA","1","2013","18","1",1956,"1","2","1","LU","2","NA","3","1","1","NA","NA","NA","3","2","NA","NA","h","NA","NA","1","2","2","NA","NA","15","2","2","3","1","NA","2","NA",0,1,128827,0,0,2652,1,0,0,0,0,0,16028,0,0,0,1,"1","1","1","2","1","1","NA","10","8","8","5","4","5","2","5","2","5","NA","5","7","5","5","8","1","2","7","NA","NA","NA","1",56,26488,"1","3","128.2177172"
"2013","LU",264882,54.4350132625995,"NA","3","2013","12","3",1962,"2","2","1","LU","1","NA","3","10","NA","1","2","NA","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","10","NA","2","2","3","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","9","8","NA","NA","NA","3","NA","5","NA","NA","NA","10","NA","NA","NA","7","1","NA","7","NA","7","1","1",50,26488,"1","2","58.37146135"
"2013","LU",264883,54.4350132625995,"NA","1","2013","15","4",1989,"2","1","1","LU","1","5","5","6","2","1","NA","NA","3",,"NA","NA","NA","NA","13","1","2","2","NA","NA","20","2","2","1","2","NA","2","NA",0,1,0,0,0,7968,1,0,0,0,0,0,0,0,0,9986,1,"1","1","1","1","1","1","NA","8","NA","5","9","5","5","3","NA","NA","8","NA","7","7","99","7","10","1","1","2","10","7","NA","1",23,26488,"1","3","259.5578847"
