"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY010G","PY020G","PY021G","PY030G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PC170","PC180"
"2012","AT",187935302,593.044226044226,,"4","2012","5","3",1963,"2","5","3","AT","2",,"6","3","2",,"2",,"3","21",,,"k",,,,,,,,"15","2","1","3","2",,"2",,2020,0,0,0,600,9563,0,0,0,0,0,0,0,2455,"1",
"2012","AT",187935303,593.044226044226,,"5","2012","15","11",1993,"1","1","3","AT","2",,"3","9","1","1",,,"2","NAs",,,,,"4","1","2",,,,"16","5","2","3","2",,"2",,6823,0,0,5919,2160,0,0,0,0,0,0,0,0,,"2",
"2012","AT",188090901,593.044226044226,,"6","2012","25","1",1970,"1","2","1","AT","2",,"3","1","2",,,,"3","93",,,"j",,"11","1","1","2",,,"15","3","2","3","2",,"2",,27673,238,0,0,0,6286,0,0,0,0,0,0,0,1800,"2","2"
"2012","AT",188090902,593.044226044226,,"5","2012","29","7",1970,"2","2","1","AT","2",,"3","2","1",,,,"3","41",,,"j",,,"2","1",,,,"26","3","1","3","2",,"2",,17657,0,,8993,1500,0,0,0,369,0,16,0,0,,"2","7"
"2012","AT",188090903,593.044226044226,,"3","2012","12","9",1991,"2","1","3","AT","2",,"3","6","2","1",,,"3","NAs",,,,,,"1","2","2",,,,"3","2","2","2",,"2",,1390,0,0,0,480,0,0,0,0,0,0,0,0,,"2",
"2012","AT",188090904,593.044226044226,,"4","2012","5","3",1993,"1","1","3","AT","2",,"3","9","1",,,,"3","NAs",,,,,,"1",,"2",,,"18","1","2","1","2",,"2",,8873,0,0,7650,780,0,0,0,0,0,0,0,0,,"2","1"
"2012","AT",188112901,593.044226044226,,"5","2012","17","3",1972,"2","2","1","AT","2",,"3","10","2","1",,,"3","52",,,,"7",,"1","2",,,,"28","1","2","3","2",,"2",,1493,0,0,0,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",188112902,593.044226044226,,"4","2012","12","4",1972,"1","2","3","AT","2",,"5","1","1",,,,"3","24","45",,"p",,"5",,,"2",,,"15","1","2","3","2",,"2",,39519,0,0,424,0,0,0,0,0,0,1779,0,0,,"2","10"
"2012","AT",188112903,593.044226044226,,"6","2012","26","5",1994,"1","1","1","AT","2",,"2","6","2","1",,,"3","NAs","33",,,,,,,,,,"14","1","2","3","2",,"2",,2240,0,0,0,0,0,0,0,0,0,0,0,0,3700,"2",
"2012","AT",188127101,593.044226044226,,"7","2012","9","4",1962,"1","5","1","Other","2",,"5","1","1","1","2",,"3","74",,,,,,"1",,"2",,,"15","1","1","3","2",,"2",,37547,0,0,5088,0,0,0,0,0,0,0,0,0,,"1",
"2012","AT",188127102,593.044226044226,,"5","2012","9","1",1970,"2","2","1","AT","2",,"2","2","2","1",,,"3","91",,,"l-n",,"11","1","1","2",,"9","19","2","1","3","2",,"2",,17007,1074,0,6051,2000,0,0,0,0,0,0,0,0,2200,"2",
"2012","AT",188127103,593.044226044226,,"5","2012","9","7",1991,"1","1","3","AT","2",,"3","1","1","1",,,"3","31",,,"g",,"8","1","2",,,,,"2","2","3","2",,"2",,26440,0,0,7546,0,0,0,5789,0,0,0,0,0,2800,"1",
"2012","AT",188127104,593.044226044226,,"4","2012","12","1",1991,"2","3","2","AT","2",,"2","1","2","1","2",,"3","93",,,"i",,,"1",,,,,"14","3","1","3","2",,"2",,4175,0,0,4680,1200,0,0,0,0,0,0,0,0,,"1",
"2012","AT",188193801,593.044226044226,,"6","2012","11","6",1970,"1","2","1","AT","2",,"2","1","1","1",,,"3","93",,,"f","6","12","1","2",,,,"16","2","2","3","2",,"2",,15661,238,,5416,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",188193802,593.044226044226,,"5","2012","8",,1970,"2","2","1","AT","2",,"3","1","2","1",,,"3","33","46",,"l-n",,"12","1","1",,,,"18","2","2","3","2",,"2",,64743,0,0,0,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",188193803,593.044226044226,,"6","2012","9","5",1991,"2","1","1","AT","2",,"2","6","2","1",,,"3","NAs","39",,,,,"1","2",,,"9","16","2","2","3","2",,"2",,63,99,0,3936,0,1396,0,0,0,0,0,0,0,,"2",
"2012","AT",188193804,593.044226044226,,"4","2012","13","12",1993,"1","1","1","AT","2",,"2","6","2","2","2",,"3","NAs",,,,,"7","1","1","2",,,"18","1","2","3","2",,"2","1",543,0,0,2064,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",188216201,593.044226044226,,"5","2012","10","10",1967,"1","2","2","AT","2",,"3","1","1",,,,"3","41",,,"f",,,"1","1","2",,,"16","1","1","3","2",,"2",,172561,0,0,0,0,0,0,0,0,0,0,0,0,1900,"2",
"2012","AT",188216202,593.044226044226,,"4","2012","16","1",1964,"2","1","3","AT","2",,"3","1","1",,,,"3","51","40",,"g",,,"1","2",,,,"19","2","2","2","2",,"2",,39102,0,0,8208,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",188216203,593.044226044226,,"4","2012","15","4",1991,"1","3","1","AT","1","3","3","1","1","2","1",,,"71",,,"i",,"13","1","2",,,,,"1","2","2","2",,"2",,0,707,0,2414,840,0,0,0,0,0,0,0,0,,"1",
"2012","AT",188216204,593.044226044226,,"5","2012","17","12",1994,"1","1","3","AT","2",,"2","1","2",,,,"2","73",,,"g",,"4","1",,"2",,,,"3","1","3","2",,"2",,35558,0,0,0,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",188261901,593.044226044226,,"6","2012","12","10",1963,"1","2","3","AT","2",,"2","1","1",,,,"3","83","47",,"b-e",,"13","1","2","1",,,"34","2","2","3","2",,"2",,46968,0,0,2825,0,0,0,0,0,0,0,0,0,2842,"1","1"
"2012","AT",188261902,593.044226044226,,"5","2012","7","6",1965,"2","2","1","Other","2",,"3","5","2",,"2",,"3","71","20",,,,,"1","2","2",,,"15","1","2","3","2",,"2",,0,0,0,7817,0,0,0,6617,159,0,5409,0,0,,"1",
"2012","AT",188261903,593.044226044226,,"3","2012","11","2",1989,"1","1","3","AT","2",,"4","1","1","1",,,"1","91",,"20","h",,"13","1","2","2",,,"15","3","2","3","2",,"2",,33146,0,0,0,0,0,0,0,0,0,0,0,0,1564,"2",
"2012","AT",188261904,593.044226044226,,"7","2012","8","1",1992,"1","1","1","AT","2",,"3","9","1",,,,"3","52",,,,,,"1","2",,,,"16","2","2","1","2",,"2",,5986,0,0,0,0,0,0,0,0,0,0,0,0,,"2","2"
"2012","AT",188261905,593.044226044226,,"7","2012","11","7",1987,"2","2","1","Other","1","4","3","10","1","1",,,"4","NAs","40",,,,"10",,"2","2",,"10","19","2","2","3","2",,"2",,0,0,0,356,0,0,0,0,0,0,0,0,0,,"1","1"
"2012","AT",188271901,593.044226044226,,"5","2012","9","6",1967,"1","2","3","AT","2",,"3","1","1",,,,"1","71","60",,"f",,"12","1","1","2",,,"21","1","1","1","2",,"2",,24428,0,0,0,0,16916,0,0,0,0,0,0,0,4285,"2",
"2012","AT",188271902,593.044226044226,,"7","2012","25","1",1964,"2","2","1","AT","2",,"3","1","1","1",,,"3","91","35",,"p",,,"1","2","2",,,"19","2","2","2","2",,"2",,39267,238,0,4372,0,0,0,0,0,0,0,0,0,,"1",
"2012","AT",188271903,593.044226044226,,"6","2012","19","1",1991,"1","1","3","AT","2","5","2","3","2",,"2",,,"61","27",,"i","3",,"1",,,,,,"1","2","1","2","8","2",,2463,516,0,2702,0,3015,0,0,0,0,0,0,0,,"2",
"2012","AT",188271904,593.044226044226,,"4","2012","11","4",1994,"1","1","1","AT","2",,"2","1","2",,,,"2","51","40",,"i",,"13","1","1","2",,,"15","3","1","3","2",,"2",,34093,0,,0,0,95,0,0,0,0,0,0,0,,"2",
"2012","AT",188274501,593.044226044226,,"6","2012","4","7",1967,"1","1","1","AT","2",,"3","1","1",,,,"3","33","39",,"r-u",,,"1","2",,,,"25","3","2","2","2",,"2",,161563,838,0,0,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",188274502,593.044226044226,,"4","2012","8","5",1964,"2","2","1","AT","2",,"3","10","2",,,,"3","51",,,,,,,"2","1",,"3","14","1","2","3","2",,"1",,0,0,0,0,0,0,0,1130,0,0,199,0,0,2299,"2","1"
"2012","AT",188274503,593.044226044226,,"6","2012","10","2",1991,"1","3","3","AT","2",,"3","1","1","1",,,"3","74","46",,"i",,"13","1","2",,,,"15","2","1","3","2",,"2",,30182,0,0,0,0,0,0,0,0,717,0,0,0,2700,"2",
"2012","AT",188274504,593.044226044226,,"6","2012","8","9",1994,"1","1","2","AT","1",,"2","1","1",,,,"3","71",,,"g",,,"1","1",,,,"16","2","1","3","2",,"2",,28003,575,0,0,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",188387001,593.044226044226,,"3","2012","31","1",1978,"1","2","1","Other","2",,"3","1","1",,,,"3","82","38",,"j",,"1",,"1",,,,"20","1","2","3","2",,"2",,32069,0,0,0,480,8207,0,0,0,0,0,0,0,2400,"2",
"2012","AT",188387002,593.044226044226,,"4","2012","16","2",1978,"2","2","1","Other","2",,"3","2","1",,"1",,"3","72","25",,"b-e",,,,"1","2",,,"15","3","2","1","2",,"2",,8672,0,0,0,0,0,0,0,0,0,0,0,0,300,"2",
"2012","AT",188404701,593.044226044226,,"4","2012","12","5",1974,"1","1","1","AT","2",,"4","1","2","1",,,"3","53","42",,"g",,"11","1","2",,,,"15","2","2","3","2",,"2",,25674,0,0,0,1200,0,0,0,0,0,0,0,0,,"2","8"
"2012","AT",188404702,593.044226044226,,"5","2012","7","1",1975,"2","2","1","AT","2",,"3","2","2","1",,,"3","52","25",,"i",,,"2","2","2",,,"20","1","1","3","2",,"2",,21135,0,0,0,0,0,0,0,0,0,0,0,0,5073,"2",
"2012","AT",188404703,593.044226044226,,"6","2012","13","6",1995,"2","1","1","AT","1",,"2","6","2","2","1",,,"NAs",,,,,,"1","1","2",,,"20","3","2","3","2",,"2",,1302,0,0,0,0,0,0,0,0,0,0,0,0,1050,"2",
"2012","AT",188421601,593.044226044226,,"5","2012","18","5",1962,"2","2","1","AT","2",,"3","2","2",,,,"3","31",,,"b-e","6",,"1","2",,,,"13","2","1","3","2",,"2",,20203,0,0,0,0,0,0,0,0,0,0,0,0,5100,"1","1"
"2012","AT",188421602,593.044226044226,,"8","2012","14","2",1966,"1","2","1","AT","2",,"4","1","2",,,,"3","91","43",,"b-e",,"13","1",,,,,"15","1","2","1","2",,"2",,28456,0,0,4523,1200,0,0,0,0,0,0,0,0,,"2",
"2012","AT",188421603,593.044226044226,,"6","2012","3","8",1993,"2","1","3","AT","1",,"2","1","2","1","2",,,"NAs",,,"f","3","11","1",,"2",,,"27","1","2","3","2",,"2",,0,440,0,0,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",188421604,593.044226044226,,"6","2012","8","12",1995,"1","1","3","AT","2",,"2","6","2",,"2",,"3","NAs","42",,,,"3",,"2","1",,"12",,"1","1","3","2",,"1",,0,0,0,0,0,0,0,0,0,0,0,0,479,,"2",
"2012","AT",188421605,593.044226044226,,"5","2012","13","7",1990,"2","1","1","AT","2",,"4","6","1",,,,"3","33",,,,,,,"2",,,,"16","1","1","3","2",,"2","5",0,0,0,7508,0,0,0,0,0,0,0,0,0,,"1",
"2012","AT",188576901,593.044226044226,,"4","2012","11","2",1978,"1","1","2","AT","2",,"5","1","1",,,,"3","61","46","3","a",,"3","1","1","2",,,"20","1","1","3","2",,"2",,0,0,0,0,0,0,0,52854,0,0,3938,0,0,3300,"2","1"
"2012","AT",188576902,593.044226044226,,"5","2012","11","3",1978,"2","1","1","AT","2",,"4","1","1",,,,"2","52",,,"q",,"13","1","2","2","1",,"15","3","2","2","2",,"2",,38873,699,0,0,0,0,0,0,0,0,0,0,0,2132,"2","10"
"2012","AT",188593701,593.044226044226,,"6","2012","20","8",1967,"1","2","2","AT","2",,"3","1","1","1",,,"3","71","30",,"f",,"8","1","2","2",,,"20","5","2","3","2",,"2",,176767,0,0,38,0,0,0,0,0,0,0,0,0,1766,"1",
"2012","AT",188593702,593.044226044226,,"3","2012","9","6",1964,"2","2","3","AT","2",,"3","7","2",,,,"3","52","39",,,,"12","1","1",,,"1","15","2","2","3","2",,"2",,0,0,0,0,0,0,0,0,0,0,0,33054,0,2400,"1","7"
"2012","AT",188593703,593.044226044226,,"3","2012","9","11",1991,"1","1","1","AT","1","5","4","6","2","1","2",,,"NAs",,,,,,,"2",,,,"15","2","2","3","2",,"2",,323,0,0,0,0,0,0,0,0,0,0,0,1383,2500,"2",
"2012","AT",188593704,593.044226044226,,"4","2012","3","7",1994,"1","1","3","AT","2",,"2","6","2","1","2",,"2","NAs",,,,"4",,"1",,,,,"18","1","2","3","2",,"1",,1502,1228,0,0,0,0,0,0,0,0,0,0,0,530,"2","7"
"2012","AT",188707701,593.044226044226,,"5","2012","8","2",1978,"1","1","3","AT","2",,"4","1","2","1",,,,"61",,,"a",,,"1","2",,,,,"3","2","3","2",,"2",,9936,0,0,96,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",188707702,593.044226044226,,"7","2012","50","1",1978,"2","2","3","AT","2",,"4","10","1",,,,"3","52",,,,,,"1",,,,,"19","3","2","3","2",,"2",,3537,0,0,6282,0,3550,0,0,0,0,0,0,0,1575,"2",
"2012","AT",188717001,593.044226044226,,"4","2012","12","10",1967,"1","4","3","AT","2","5","3","1","2","1",,"1","2","96","40",,"q",,"8","1","1",,,,"15","1","2","2","2",,"2",,13364,0,0,7112,0,0,0,2119,0,0,0,0,0,3400,"2",
"2012","AT",188717002,593.044226044226,,"4","2012","8","5",1964,"2","1","1","AT","2",,"2","1","2",,,,"3","83",,,"r-u",,"1","1",,,,,"15","1","2","2","2",,"2",,17704,0,0,0,0,0,0,0,0,0,0,0,0,3622,"2",
"2012","AT",188717003,593.044226044226,,"4","2012","10","4",1991,"1","1","1","AT","2",,"3","1","1","2","2",,"3","51",,,"g",,,"1","2",,,,,"3","1","3","2",,"2",,0,0,0,8769,0,0,0,0,0,0,0,0,0,2511,"2",
"2012","AT",188717004,593.044226044226,,"4","2012","13","7",1994,"1","1","1","AT","1","6","2","6","1","1","2",,,"NAs","39",,,,,,"2",,,,"17","2","2","3","2",,"2",,401,0,0,0,0,0,0,0,0,1422,0,0,301,2900,"2",
"2012","AT",188729601,593.044226044226,,"3","2012","7","4",1963,"1","2","1","AT","2","5","4","1","1",,,,"3","31","60",,"k",,,"1","2","2",,,"21","2","2","3","2",,"2",,49296,0,0,0,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",188729602,593.044226044226,,"4","2012","10","6",1965,"2","2","3","AT","2",,"3","4","2",,,,"3","61","39",,"a",,"13",,"2",,,,"15","2","1","3","2",,"2",,0,1615,0,0,0,12171,0,0,0,0,0,0,0,500,"2",
"2012","AT",188729603,593.044226044226,,"4","2012","9","7",1989,"1","1","3","AT","2",,"3","1","1",,,,"3","83",,,"h",,"13","1",,,"3",,"18","1","2","3","2",,"2",,17015,0,0,4966,1200,0,0,10728,0,0,766,0,0,1800,"2",
"2012","AT",188729604,593.044226044226,,"5","2012","4","5",1992,"1","1","3","AT","2",,"4","6","2","2",,,"3","NAs",,,,,,"2",,,,,"15","1","2","3","2",,"2",,5462,0,0,2793,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",188729605,593.044226044226,,"6","2012","13","1",1987,"2","2","3","Other","2",,"3","1","1","1","2",,"3","51","48",,"i",,,"1","2",,,,"25","2","2","3","2",,"2",,32994,0,0,188,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",188877401,593.044226044226,,"6","2012","8","8",1978,"1","1","1","AT","2",,"4","1","2",,,,"3","93","39","1","b-e",,"13","1","1","2",,,"15","2","1","3","2",,"2",,54625,398,,0,0,0,0,0,0,0,0,1763,0,,"2",
"2012","AT",188877402,593.044226044226,,"5","2012","14","11",1978,"2","1","1","AT","2",,"4","2","1",,"2",,"3","93",,,"b-e",,,"1","2",,,,"15","3","2","1","2",,"2",,17881,580,0,780,0,0,0,0,0,0,0,0,0,2000,"2",
"2012","AT",188948601,593.044226044226,,"4","2012","13","10",1941,"1","3","2","AT","2",,"5","7","2",,,,"3","71","20",,,,"13","1","2","2","2",,"17","3","2","3","2",,"2",,0,238,0,0,0,0,0,0,14746,0,0,0,0,,"2",
"2012","AT",188948602,593.044226044226,,"5","2012","17","11",1945,"2","2","3","AT","2",,"2","7","2",,,,"3","NAs",,,,,,"1","1","2",,,"20","4","1","3","1",,"2",,0,0,0,0,0,0,0,0,28164,0,0,0,0,,"2","2"
"2012","AT",188948603,593.044226044226,,"7","2012","6","5",1979,"1","2","1","AT","2",,"5","1","1",,,,"3","71","40",,"p",,"8","2","2","1",,,"14","2","1","3","2",,"2",,23752,0,0,12063,0,0,0,0,0,0,0,0,0,3000,"1",
"2012","AT",188948604,593.044226044226,,"3","2012","12","8",1980,"2","1","3","AT","1",,"3","1","1",,,,"3","52","55",,"q",,,"1","1","2",,"1","20","2","1","3","2",,"2",,41575,0,0,0,0,0,0,627,0,0,0,0,0,1920,"1",
"2012","AT",188983401,593.044226044226,,"4","2012","9","12",1966,"1","2","1","AT","2",,"5","1","2",,,,"3","13","23",,"q",,"11","1","2","2",,"10","16","2","2","1","2",,"2",,28986,0,0,0,0,0,0,0,0,0,0,0,0,,"1","1"
"2012","AT",188983402,593.044226044226,,"4","2012","7","3",1968,"2","2","2","AT","2",,"4","2","2","1",,,,"41","40",,"k",,"11","1","2",,,,"20","2","1","3","2",,"2",,26057,0,0,510,0,0,0,0,0,8474,0,0,0,2146,"2","1"
"2012","AT",188983403,593.044226044226,,"5","2012","6","10",1991,"1","1","1","AT","2","3","4","6","2",,,,,"NAs",,,,,"12",,,,,"11","14","1","1","2","2",,"2",,841,0,0,6185,0,351,0,0,0,0,0,0,1097,1114,"2",
"2012","AT",188983404,593.044226044226,,"5","2012","14","1",1994,"1","1","3","AT","2",,"2","1","2",,,,"3","72",,,"g",,"13","1","2","2",,,"15","2","2","3","2",,"2",,34597,0,0,0,180,0,0,0,0,0,0,0,0,,"2",
"2012","AT",188983405,593.044226044226,,"5","2012","6","5",1995,"1","1","3","AT","1","4","2","6","2","2","2",,"3","NAs",,,,,,"1","2",,,"10","25","3","2","3","2",,"2",,4938,0,0,0,0,0,0,0,0,0,0,0,0,560,"1",
"2012","AT",188983406,593.044226044226,,"5","2012","9","9",1995,"1","1","1","AT","2",,"2","6","1","1","2",,"3","NAs",,,,,,,"2",,,,,"2","2","3","2","8","2",,2076,0,0,4565,0,0,0,0,0,0,0,0,0,1700,"2","1"
"2012","AT",189097301,593.044226044226,,"4","2012","8","9",1941,"1","2","1","AT","2",,"5","7","1","1",,,"3","61","40","6",,,"12","1","1",,,"3","15","1","1","3","2",,"2",,0,0,0,1132,767,447,0,0,27195,0,0,0,0,,"1","5"
"2012","AT",189097302,593.044226044226,,"5","2012","21","11",1945,"2","2","1","AT","1",,"3","7","2","1","1","1","3","33",,,,,"1","1","1",,,"10",,"1","1","3","2",,"2",,0,238,0,3456,840,0,0,0,2326,0,0,0,0,970,"2",
"2012","AT",189097303,593.044226044226,,"3","2012","7","5",1979,"1","1","3","AT","2",,"3","5","2","1","2",,"3","NAs","25",,,"3",,,,"1",,,"15","2","2","3","2",,"2",,2360,0,0,0,0,509,0,2918,0,0,0,0,0,,"2",
"2012","AT",189097304,593.044226044226,,"7","2012","12","1",1980,"2","1","2","AT","2",,"5","1","1","1",,,"3","12","70",,"l-n",,"8","1","2","2",,,"21","2","2","3","2",,"1",,36782,0,,0,0,0,0,0,0,0,0,0,0,4500,"2",
"2012","AT",189098101,593.044226044226,,"4","2012","13","5",1966,"1","2","3","AT","2",,"5","1","1",,,,"2","33","20",,"a",,,"1","1","2",,,"19","1","2","3","2",,"2",,39146,847,0,0,150,0,0,0,0,0,0,0,300,,"2",
"2012","AT",189098102,593.044226044226,,"5","2012","15","12",1968,"2","2","1","AT","2",,"3","2","2",,,,"1","41","40",,"g",,,,"2",,,,"15","2","1","3","2",,"2",,21442,0,0,191,0,0,0,0,0,0,0,0,0,,"1",
"2012","AT",189098103,593.044226044226,,"6","2012","15","11",1991,"1","1","1","AT","2",,"3","3","2","1",,,"3","61","15","10","a",,,"1","2",,,,"15","3","2","2","2",,"2",,0,238,0,3238,0,11365,0,0,0,0,0,0,0,2500,"2",
"2012","AT",189098104,593.044226044226,,"5","2012","17","9",1994,"1","1","3","AT","2","3","2","1","1",,,,,"72",,,"o",,,"1","2",,,,"19","1","2","3","2",,"2","3",0,0,0,0,0,0,0,0,0,0,0,0,0,900,"2",
"2012","AT",189098105,593.044226044226,,"4","2012","15","8",1995,"1","1","3","AT","1","5","2","6","1",,"2",,,"NAs",,,,,,,"2",,"1",,"18","1","2","1","2",,"2",,0,0,0,0,0,0,0,0,0,0,0,0,3304,2104,"2",
"2012","AT",189098106,593.044226044226,,"4","2012","7","1",1995,"1","1","3","AT","2","5","2","6","2","1",,"1","3","NAs",,,,,,"1",,"2",,,,"1","1","1","2",,"2",,3069,0,0,2333,1000,0,0,0,0,0,0,0,0,3800,"2",
"2012","AT",189229001,593.044226044226,,"4","2012","9","5",1966,"1","2","3","AT","2",,"5","1","1",,,,"1","33","46",,"a","5",,"1","1","2",,,"18","1","1","3","2",,"2",,37524,0,,0,360,0,0,0,0,0,0,0,0,1107,"2",
"2012","AT",189229002,593.044226044226,,"6","2012","8","2",1968,"2","2","3","AT","2",,"2","10","2","1",,,,"NAs","20",,,"6",,"1","2",,,,"18","4","2","3","2",,"2",,1872,0,0,547,900,0,0,0,0,0,0,0,0,,"2",
"2012","AT",189229003,593.044226044226,,"5","2012","16","10",1991,"1","1","1","Other","1",,"4","6","2","2",,,"3","NAs",,,,,,"1",,,,,"16","1","2","3","2",,"2",,0,0,0,3856,320,3624,0,0,0,0,0,0,0,1800,"2",
"2012","AT",189229004,593.044226044226,,"5","2012","13","12",1994,"1","1","3","AT","2",,"2","6","2","1",,,"3","NAs",,,,,"4",,"2",,,,"15","2","2","3","2",,"2",,0,0,0,4643,0,0,0,0,0,0,0,0,9915,2150,"2",
"2012","AT",189229005,593.044226044226,,"3","2012","9","9",1995,"1","1","1","AT","2",,"2","6","2","2",,"2",,"NAs",,,,,,"1","2",,,,,"2","2","2","2",,"2",,3175,0,0,0,0,0,0,0,0,0,0,0,0,2037,"1",
"2012","AT",189229006,593.044226044226,,"6","2012","8","10",1995,"1","1","1","AT","2","5","2","6","1",,"2",,,"NAs","20",,,"1",,,"2","2",,,,"1","1","2","2",,"2",,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,"2",
"2012","AT",189240301,593.044226044226,,"7","2012","8","1",1941,"1","3","3","AT","2",,"3","7","2",,,,"3","83","43","25","o",,,"1","1","2",,,"19","2","2","3","2",,"2",,0,0,0,3369,180,0,0,0,17052,22314,0,0,0,,"2","7"
"2012","AT",189240302,593.044226044226,,"5","2012","12","12",1945,"2","2","1","AT","1",,"3","7","2","1",,,"3","61","40",,,,"13","1","2","2",,,,"1","2","3","2",,"2",,0,0,0,0,0,0,0,0,7868,0,0,0,0,,"2","1"
"2012","AT",189240303,593.044226044226,,"6","2012","18","4",1979,"1","2","3","AT","2",,"3","3","2","1",,,"3","61","40",,"a",,,"1","1","2",,,"19","2","2","3","2",,"2",,0,0,0,0,0,46007,0,0,0,0,0,0,0,,"2",
"2012","AT",189240304,593.044226044226,,"6","2012","10","12",1980,"2","2","1","AT","2",,"3","2","1",,,,"3","54",,,"l-n",,"13","1","2","2",,,"18","2","1","3","2",,"2",,30128,0,0,1758,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",189243901,593.044226044226,,"6","2012","15","6",1941,"1","2","3","AT","2",,"2","7","1",,,,"3","61","25",,,,"2","2",,,,,"15","2","2","2","2",,"2",,0,0,0,0,840,0,0,0,30341,0,0,0,0,,"2",
"2012","AT",189243902,593.044226044226,,"4","2012","11","3",1945,"2","1","2","AT","2","3","5","7","1",,,,"3","31",,,,,"11","1","2","2",,,"19","5","2","3","2",,"2",,0,0,0,11618,0,0,0,0,8059,6845,0,0,0,,"2","1"
"2012","AT",189243903,593.044226044226,,"5","2012","11","11",1979,"1","2","3","AT","2",,"3","3","1",,,,"3","61","40",,"a",,"13","1","1","2",,,"24","1","2","3","1",,"2",,10700,0,0,4275,0,38650,0,0,0,0,0,0,0,2600,"2",
"2012","AT",189243904,593.044226044226,,"3","2012","14","2",1980,"2","2","1","Other","2",,"3","2","2",,"2",,,"52",,,"g",,,,,"2",,"3",,"2","2","2","2",,"2",,1768,0,0,5603,1500,0,0,2004,0,0,101,0,20,2900,"2",
"2012","AT",189251201,593.044226044226,,"4","2012","6","5",1974,"1","2","3","AT","2",,"4","2","1","1",,,"3","42","46",,"f",,,,"1","2",,,"15","1","1","3","2",,"2",,43030,0,0,9283,1020,0,0,0,0,0,0,0,0,800,"2",
"2012","AT",189251202,593.044226044226,,"4","2012","8","2",1983,"2","1","1","AT","2",,"4","1","1",,,,"3","33","45",,"o",,,"1","2","1",,,"19","1","2","3","2",,"2",,29080,0,0,0,0,0,0,0,0,0,0,0,0,2650,"2",
"2012","AT",189304201,593.044226044226,,"5","2012","9","9",1965,"1","2","1","AT","2",,"3","1","1",,,,"2","75","19","2","f",,,"1","2","2",,,"21","1","2","3","2",,"2",,43781,0,0,7921,1300,0,0,0,0,0,1596,0,0,1169,"2",
"2012","AT",189304202,593.044226044226,,"4","2012","25","11",1968,"2","2","1","AT","2",,"2","10","2","1",,,,"NAs",,,,,,,,"2",,"3","16","3","2","3","2",,"2",,0,0,0,0,0,0,0,0,0,0,2150,0,0,2300,"2",
"2012","AT",189304203,593.044226044226,,"7","2012","7","7",1987,"1","5","3","Other","2",,"3","1","1",,,,"3","NAs",,,"j",,"1","1","1",,,,"16","2","2","3","2",,"2",,29986,0,0,7655,0,0,0,0,0,0,0,0,0,2100,"2",
"2012","AT",189304204,593.044226044226,,"4","2012","21","5",1987,"2","5","1","AT","2",,"3","1","1","1",,,"3","22","60",,"p",,,"2","2",,,,"15","2","2","3","2",,"2",,18955,0,0,1903,0,0,0,1782,0,0,0,0,0,5000,"2","7"
"2012","AT",189304205,593.044226044226,,"7","2012","6","3",1988,"1","1","2","AT","2",,"2","3","2","1","2",,"3","71","30",,"b-e",,,,"1",,,"10","16","3","2","1","2",,"2",,0,1158,0,0,0,7911,0,0,0,0,0,0,0,,"2",
"2012","AT",189304206,593.044226044226,,"5","2012","10","5",1992,"1","1","3","AT","2",,"3","1","2","2",,,"3","74",,,"f","7",,,"2",,,,,"2","1","3","2",,"2",,0,0,0,0,720,0,0,0,0,0,0,0,0,,"2",
"2012","AT",189380801,593.044226044226,,"4","2012","9","6",1965,"1","2","1","AT","2",,"3","1","2",,,,"4","71","39",,"b-e",,"1","1","1","2",,,"26","3","2","3","2",,"2",,22651,0,0,2952,1200,0,0,0,0,0,0,0,0,1700,"2","7"
"2012","AT",189380802,593.044226044226,,"5","2012","13","4",1968,"2","5","3","AT","2",,"3","2","1",,,,"3","94",,,"o",,"5","1","2","2",,"3","15","1","2","3","2",,"1",,7078,0,0,0,0,0,0,0,0,0,0,0,0,,"2",
"2012","AT",189380803,593.044226044226,,"6","2012","6","12",1987,"1","2","3","AT","2",,"3","1","1",,,,"3","52","20",,"i",,"13","1","2",,,,"15","3","2","3","2",,"2",,27464,0,0,0,1440,0,0,0,0,0,0,0,0,875,"2",
